# file...... internal_air_temperature.csv
# date...... Thu May 11 18:42:22 2017
# user...... vagrant
# host...... (null)
# group..... class=house
# property.. air_temperature
# limit..... 0
# interval.. 60
# timestamp,F1_house_B0,F1_house_C1,F1_house_C2,F1_house_B3,F1_house_B4,F1_house_A5,F1_house_B6,F1_house_B7,F1_house_A8,F1_house_A9,F1_house_C10,F1_house_A11,F1_house_A12,F1_house_A13,F1_house_C14,F1_house_A15,F1_house_A16,F1_house_C17,F1_house_C18,F1_house_B19,F1_house_B20,F1_house_C21,F1_house_B22,F1_house_B23,F1_house_B24,F1_house_A25,F1_house_A26,F1_house_C27,F1_house_A28,F1_house_C29
2009-06-03 09:52:00 EDT,+67.9185113818,+71.1495580116,+68.0348659796,+68.2262626359,+69.0647178234,+68.5724305215,+69.388370962,+68.9267006365,+68.4030101653,+66.8207047195,+69.1757678055,+69.8985317824,+69.9505482483,+70.0086259013,+68.4249629189,+68.6816653953,+67.6437000427,+70.7239460987,+69.201629884,+68.647731859,+70.2312184128,+70.7147202058,+67.8736203658,+70.384356884,+69.7064412348,+69.6355192924,+67.217524755,+67.9851804861,+70.5215150092,+67.667539407
2009-06-03 09:53:00 EDT,+67.9131388579,+71.145688045,+68.033698634,+68.2208467022,+69.0589879709,+68.5746130288,+69.3819313232,+68.9219830087,+68.3832692461,+66.8102278247,+69.1616072645,+69.8947489667,+69.9425548893,+70.0019370833,+68.4140152061,+68.6756599213,+67.6415691235,+70.7150513288,+69.1881265602,+68.6429195623,+70.2274209794,+70.7091768896,+67.8623161888,+70.3775355225,+69.6965873267,+69.6294468484,+67.2106278444,+67.9811782874,+70.5113405597,+67.6607728479
2009-06-03 09:54:00 EDT,+67.9077801241,+71.1417879368,+68.0325141521,+68.2154144084,+69.0532322,+68.576792185,+69.3755040607,+68.9172572286,+68.3635092356,+66.7997760236,+69.1474820553,+69.8921218485,+69.934576032,+69.9952594954,+68.40308939,+68.6696639551,+67.6394285243,+70.7061721878,+69.1746560207,+68.6381152392,+70.2236102342,+70.7036281401,+67.851035935,+70.3706707285,+69.6866615668,+69.6232985107,+67.203741429,+67.9770474346,+70.501154859,+67.654022407
2009-06-03 09:55:00 EDT,+67.9024351413,+71.1378646566,+68.0313175482,+68.2099693949,+69.0474565849,+68.5789679802,+69.3690890912,+68.9124574471,+68.3437486886,+66.7893491324,+69.1333920764,+69.889280505,+69.9266116394,+69.9885931039,+68.3921853781,+68.6636771304,+67.6372807049,+70.697775028,+69.1612181768,+68.6333186142,+70.2197661027,+70.6980757986,+67.8397788302,+70.3637701722,+69.6766851801,+69.6170923965,+67.1968654449,+67.9728138429,+70.4909627064,+67.6472880117
2009-06-03 09:56:00 EDT,+67.8971038717,+71.1339237917,+68.0301125908,+68.2045147429,+69.041666091,+68.5811404077,+69.3626863431,+68.9075994575,+68.3240018751,+66.7789469965,+69.1193372294,+69.8862732519,+69.9186616771,+69.9819378781,+68.3813030879,+68.6576991345,+67.6351276471,+70.6894145412,+69.1478129422,+68.6285294545,+70.2158941726,+70.6925214259,+67.8285442092,+70.356840397,+69.6666744639,+69.610842805,+67.189999838,+67.9684985128,+70.4807679943,+67.6405695965
2009-06-03 09:57:00 EDT,+67.8917862778,+71.1299698212,+68.0289021117,+68.1990530604,+69.0358647768,+68.5833094632,+69.3562957542,+68.9026960095,+68.3042797595,+66.7685694837,+69.1053174188,+69.883137737,+69.9107261124,+69.9752937904,+68.3711235768,+68.6517296996,+67.6329709473,+70.6810131137,+69.1344402324,+68.6237475628,+70.2119991954,+70.6869663451,+67.8173314994,+70.3498869838,+69.6566419301,+69.6045610211,+67.1831445617,+67.9641184624,+70.470573879,+67.6338671016
2009-06-03 09:58:00 EDT,+67.8864823232,+71.1260063356,+68.0276882384,+68.1935865545,+69.0300559596,+68.5854751443,+69.3499172697,+68.8977573957,+68.2845907562,+66.7582164792,+69.0913325511,+69.8799032957,+69.9028049143,+69.9686608149,+68.361048639,+68.6457685965,+67.6308118915,+70.6725793664,+69.1210999646,+68.618972772,+70.2080852114,+70.6814116775,+67.8061402078,+70.3429146935,+69.6465971822,+69.5982559503,+67.1762995759,+67.9596874818,+70.4603829192,+67.6271804717
2009-06-03 09:59:00 EDT,+67.8811919717,+71.1220362127,+68.0264725688,+68.1881170927,+69.0242423501,+68.5876374502,+69.3435508414,+68.8927919244,+68.2649413127,+66.7478878813,+69.0773825345,+69.8765927858,+69.8948980528,+69.9620389275,+68.3508805055,+68.6398156287,+67.6286515153,+70.6641205452,+69.1077920569,+68.6142049403,+70.2041556563,+70.675858373,+67.7949699086,+70.3359275862,+69.6365475894,+69.5919346197,+67.1694648452,+67.9552167448,+70.4501971885,+67.6205096553
2009-06-03 10:00:00 EDT,+67.8759151875,+71.118061759,+68.0252563026,+68.1826462548,+69.0184261634,+68.5897963813,+69.3371964258,+68.8878063018,+68.2453363589,+66.7375835988,+69.0634672786,+69.8732240179,+69.887005499,+69.9555013558,+68.3406419955,+68.6338706276,+67.6264906525,+70.6556427391,+69.0945067984,+68.6094439471,+70.2002134512,+70.6703072367,+67.783820234,+70.3289291249,+69.6264988043,+69.5856025732,+67.1626403384,+67.950715305,+70.4400183666,+67.6138546038
2009-06-03 10:01:00 EDT,+67.8706519351,+71.1140848226,+68.0240403398,+68.1771753776,+69.0126092091,+68.5919519392,+69.3308539834,+68.8828059405,+68.2257796544,+66.7273035487,+69.049586694,+69.869810869,+69.8791272247,+69.9498927452,+68.3303513538,+68.6279334485,+67.6243299747,+70.6471510649,+69.081190439,+68.6046896897,+70.1962610802,+70.66475895,+67.7726908655,+70.3219222625,+69.6164551608,+69.5792641844,+67.1558260274,+67.9461904976,+70.4298478133,+67.6072152709
2009-06-03 10:02:00 EDT,+67.8654021793,+71.1101068843,+68.0228253555,+68.1717055912,+69.0067929653,+68.594104126,+69.3247354565,+68.8777952084,+68.2062740561,+66.7170476538,+69.0357406922,+69.8663641517,+69.871263202,+69.9441243731,+68.3200231663,+68.622003967,+67.6221700219,+70.6386498215,+69.0679204683,+68.5999420804,+70.1923006549,+70.6592140901,+67.7615815267,+70.3149095173,+69.6064199798,+69.5729229023,+67.1490218868,+67.9416482647,+70.4196866291,+67.6005916123
2009-06-03 10:03:00 EDT,+67.8601658852,+71.1061291304,+68.0216118554,+68.1662378515,+69.0009786389,+68.5962529445,+69.3189901489,+68.8727776302,+68.1868217242,+66.7068158421,+69.0219291853,+69.86289229,+69.863413404,+69.9382335127,+68.3096690923,+68.6160820756,+67.6200112288,+70.6301426206,+69.0546934122,+68.5952010441,+70.1883339708,+70.6536731452,+67.7504919772,+70.3078930361,+69.5963958036,+69.5665814466,+67.142227893,+67.93709342,+70.4095357035,+67.5939835852
2009-06-03 10:04:00 EDT,+67.854943018,+71.1021525107,+68.0204002179,+68.1607729662,+68.9951672153,+68.5983983982,+69.3131768132,+68.8677560493,+68.1674242822,+66.696608045,+69.0081520863,+69.8594018469,+69.8555778036,+69.9322492773,+68.2992984496,+68.610167682,+67.617853945,+70.6216324956,+69.0415066064,+68.5904665166,+70.1843625543,+70.6481365287,+67.7394220071,+70.3008746492,+69.5863845768,+69.560241961,+67.1354440246,+67.9325298619,+70.399395755,+67.5873911482
2009-06-03 10:05:00 EDT,+67.8497335429,+71.0981777858,+68.0191907258,+68.155311618,+68.9893594985,+68.6005404907,+69.3073106045,+68.8627327594,+68.148082939,+66.6864241971,+68.9944093084,+69.8558979353,+69.8477563743,+69.9261944059,+68.2889186837,+68.604260706,+67.6156984515,+70.613121994,+69.0283580039,+68.5857384423,+70.1803877029,+70.6426045896,+67.7283714329,+70.2938559168,+69.5763877846,+69.5539061344,+67.1286702609,+67.9279607477,+70.3892673634,+67.5808142608
2009-06-03 10:06:00 EDT,+67.8445374255,+71.0942055641,+68.0179835896,+68.1498543834,+68.9835561443,+68.6029128639,+69.3014037831,+68.8577096101,+68.1287985845,+66.6762642351,+68.9807007654,+69.852384538,+69.8400639709,+69.920086658,+68.2785357419,+68.5983610782,+67.6135449737,+70.6046132545,+69.0152460273,+68.5810167734,+70.1764105197,+70.6370776233,+67.7173400934,+70.2868381683,+69.5664065594,+69.5475752969,+67.1219065828,+67.9233886335,+70.3791509953,+67.5742528833
2009-06-03 10:07:00 EDT,+67.8393546315,+71.0902363326,+68.0167789661,+68.1444017494,+68.9777576873,+68.6063151217,+69.2954662669,+68.8526880924,+68.109571862,+66.6661280975,+68.9670263715,+69.8488647575,+69.833046868,+69.9139399029,+68.2681543734,+68.5924687383,+67.6113936929,+70.5961080723,+69.0021694574,+68.5763014683,+70.1724319419,+70.6315558788,+67.7063278465,+70.2798225366,+69.5564417623,+69.541250495,+67.1151529718,+67.9188155884,+70.3690470264,+67.5677069769
2009-06-03 10:08:00 EDT,+67.8341851265,+71.0862704802,+68.015576971,+68.1389541265,+68.9719645628,+68.6095172209,+69.2895060779,+68.8476694081,+68.0904032251,+66.6560157242,+68.9533860411,+69.8453410097,+69.825917102,+69.9077649714,+68.2577783689,+68.5865836336,+67.6092447541,+70.5876079536,+68.9891273473,+68.5715924908,+70.1684527663,+70.6260395663,+67.6953345665,+70.2728099868,+69.5464940462,+69.5349325518,+67.1084094102,+67.9142432868,+70.3589557575,+67.561176503
2009-06-03 10:09:00 EDT,+67.8290288764,+71.0823083178,+68.0143776898,+68.1335118611,+68.9661771255,+68.6125591917,+69.2835297043,+68.8426545249,+68.071292981,+66.6459270564,+68.939779689,+69.8418151761,+69.8187027007,+69.9015703203,+68.2474107527,+68.5807057183,+67.6070982735,+70.5791141616,+68.9761189579,+68.5668898092,+70.1644736698,+70.6205288631,+67.6843601415,+70.2658013406,+69.5365639042,+69.5286221136,+67.1016758809,+67.9096730833,+70.3488774294,+67.554661424
2009-06-03 10:10:00 EDT,+67.8243632478,+71.0783500933,+68.0131811847,+68.1280752451,+68.9603956633,+68.6154729052,+69.2775423924,+68.837644222,+68.0522413242,+66.6358620359,+68.9262072305,+69.8382887215,+69.8114254652,+69.8953625523,+68.2370539356,+68.5748349519,+67.6049543441,+70.5706277555,+68.9631437081,+68.5624890602,+70.1604952275,+70.6150239181,+67.6734044717,+70.2587972976,+69.5266517063,+69.5223196875,+67.0955581273,+67.905106073,+70.338812234,+67.5481617022
2009-06-03 10:11:00 EDT,+67.820298184,+71.0743960043,+68.0119875007,+68.122644524,+68.9546204103,+68.6182837362,+69.2715483841,+68.8326391261,+68.0332483623,+66.6258206054,+68.9126685808,+69.834762786,+69.8041023518,+69.8891468214,+68.2267098381,+68.5689712987,+67.6028130399,+70.5621496225,+68.9502011374,+68.5581486859,+70.156517928,+70.6095248567,+67.6624674674,+70.2517984532,+69.5167577283,+69.5160256703,+67.089359185,+67.9005431409,+70.3287603232,+67.5416773005
2009-06-03 10:12:00 EDT,+67.8160367157,+71.0704462082,+68.0107966699,+68.1172199043,+68.9488515561,+68.6210118877,+69.2655511079,+68.8276397409,+68.0143141361,+66.6158027081,+68.8991636555,+69.8312382568,+69.7967465478,+69.8829271499,+68.2163799883,+68.5631147273,+67.6006744197,+70.5536805055,+68.937290877,+68.5537711747,+70.1525421862,+70.604031784,+67.6515490474,+70.2448053138,+69.5068821733,+69.5097403722,+67.083088008,+67.8959850017,+70.3187218168,+67.5352081819
2009-06-03 10:13:00 EDT,+67.8116301236,+71.0665008297,+68.0096087146,+68.1118015596,+68.9430892542,+68.6236734455,+69.2595533345,+68.8226464709,+67.9954386349,+66.6058082878,+68.8856923707,+69.8277158238,+69.7893683078,+69.8767066762,+68.2060656003,+68.5572652095,+67.5985385304,+70.545221026,+68.9244126281,+68.5493633845,+70.1485683545,+70.5985447878,+67.6406491383,+70.23781831,+69.4970251889,+69.5034640346,+67.0767608046,+67.8914322323,+70.3086968085,+67.52875431
2009-06-03 10:14:00 EDT,+67.8071170911,+71.0625599679,+68.0084236496,+68.106389635,+68.9373336282,+68.6262812171,+69.2535573023,+68.8176596401,+67.9766218083,+66.5958372884,+68.8722546423,+69.8241960235,+69.7819756047,+69.8704878482,+68.1957676375,+68.5514227201,+67.5964054088,+70.5367717034,+68.9115661452,+68.5449310814,+70.1445967317,+70.5930639417,+67.6298467732,+70.2308378075,+69.4871868798,+69.4971968449,+67.0703905762,+67.8868852973,+70.2986853705,+67.5223156481
2009-06-03 10:15:00 EDT,+67.8025267966,+71.0586237007,+68.0072414844,+68.1009842523,+68.9315847777,+68.6288454003,+69.2475648183,+68.8126795078,+67.9578635758,+66.5858896545,+68.8588503867,+69.8206792725,+69.7745746364,+69.8642725743,+68.1854868624,+68.5455872367,+67.5942750837,+70.5283329714,+68.8987512234,+68.5404791138,+70.1406275718,+70.5875893067,+67.6193504709,+70.2238641168,+69.4773673179,+69.4909389478,+67.0639877511,+67.8823445711,+70.288687558,+67.5166600353
2009-06-03 10:16:00 EDT,+67.7978812473,+71.0546920895,+68.0060622243,+68.095585513,+68.9258427826,+68.6313741153,+69.2415773413,+68.8077062812,+67.9391638333,+66.5759653308,+68.8454795205,+69.8171658942,+69.7671702196,+69.8580623416,+68.1752238768,+68.5397587388,+67.5921475778,+70.5199051912,+68.8859676887,+68.5360115576,+70.1366610899,+70.5821209334,+67.6088298035,+70.2168975014,+69.4675665499,+69.4846904542,+67.0575606933,+67.8778103543,+70.278703412,+67.5112056231
2009-06-03 10:17:00 EDT,+67.7931970397,+71.0507651824,+68.0048858714,+68.0901935015,+68.9201077063,+68.6338738278,+69.2355960477,+68.8027401252,+67.9205224589,+66.5660642623,+68.8321054447,+69.8136561394,+69.7597660964,+69.8518583079,+68.1649791542,+68.5339372076,+67.5900229084,+70.5114886638,+68.873215391,+68.5315318396,+70.1326974685,+70.5766588637,+67.5982909472,+70.2099381843,+69.4577846032,+69.4784514485,+67.0511161106,+67.8732828881,+70.2687329623,+67.5056283378
2009-06-03 10:18:00 EDT,+67.7884866881,+71.0468430168,+68.0037124255,+68.0848082879,+68.9143795992,+68.6363496869,+69.2296218853,+68.7977811704,+67.9019393173,+66.5561863941,+68.8186533254,+69.8101502022,+69.7523651728,+69.8456613741,+68.1547530655,+68.5281226262,+67.5879010888,+70.5030836387,+68.8604941979,+68.5270428404,+70.1287368622,+70.5712031318,+67.5877391703,+70.2029863544,+69.4480214903,+69.4722219938,+67.0446593818,+67.8687623654,+70.2587762293,+67.4999555649
2009-06-03 10:19:00 EDT,+67.7837596266,+71.0429256211,+68.0025418847,+68.07942993,+68.9086585008,+68.638805793,+69.2236556175,+68.7928295201,+67.8834142624,+66.5463316716,+68.8052625016,+69.8066482325,+69.7449697047,+69.8394722399,+68.1445458992,+68.5223149787,+67.5857821289,+70.494690323,+68.8478039911,+68.5225469813,+70.1247794018,+70.5657537654,+67.5771789655,+70.1960421713,+69.4382772124,+69.4660021369,+67.0381948197,+67.86424894,+70.2488332262,+67.4942092157
2009-06-03 10:20:00 EDT,+67.7790229655,+71.0390130174,+68.0013742457,+68.0740584754,+68.9029444416,+68.6412454119,+69.2176978578,+68.7878852554,+67.8649471407,+66.5365000405,+68.791926353,+69.803150346,+69.7375814416,+69.8332914483,+68.1343578783,+68.5165142507,+67.5836660358,+70.4863088873,+68.8351446628,+68.5180462977,+70.1208251982,+70.5603107872,+67.5666141634,+70.1891057695,+69.4285517617,+69.4597919115,+67.0317258815,+67.859742734,+70.2389039599,+67.4884068208
2009-06-03 10:21:00 EDT,+67.7742820617,+71.0351052217,+68.0002095044,+68.0686939628,+68.8972374452,+68.6436711447,+69.211749099,+68.7829484393,+67.8465377922,+66.5266914464,+68.778639781,+69.7996566313,+69.7302017394,+69.8271194197,+68.1241891731,+68.5107204283,+67.5815528146,+70.4779394723,+68.822516113,+68.5135424996,+70.116874345,+70.554874215,+67.5560480299,+70.1821772624,+69.4188451239,+69.4535913408,+67.0252553384,+67.8552438439,+70.2289884324,+67.4825624041
2009-06-03 10:22:00 EDT,+67.7695409493,+71.0312022461,+67.9990476558,+68.0633364237,+68.891537529,+68.6460850635,+69.2058097358,+68.7780191204,+67.8281860528,+66.5169058354,+68.7653988549,+69.7961671565,+69.7228316477,+69.8209564788,+68.114039912,+68.5052215779,+67.5794424686,+70.4695821928,+68.8099182481,+68.5090370244,+70.1129269211,+70.5494440626,+67.5454833484,+70.175256745,+69.4091572797,+69.4474004401,+67.0187854106,+67.8507523454,+70.2190866418,+67.4766871834
2009-06-03 10:23:00 EDT,+67.7648026645,+71.0273040986,+67.9978886944,+68.0579858831,+68.8858447057,+68.6484888191,+69.1998800836,+68.7730973358,+67.8098917551,+66.5071431533,+68.7522005399,+69.7926819732,+69.7154719779,+69.8148028755,+68.1039101898,+68.4999023002,+67.5773349997,+70.4612371426,+68.7973509794,+68.5045310794,+70.1089829934,+70.5440203408,+67.5349224908,+70.168344297,+69.3994882056,+69.4412192181,+67.0123178769,+67.8462682971,+70.209198583,+67.4707901301
2009-06-03 10:24:00 EDT,+67.7600694901,+71.0234107848,+67.9967326142,+68.0526423607,+68.8801589839,+68.650883727,+69.1939603939,+68.7681831128,+67.791654729,+66.4974033466,+68.7390424887,+69.7892011203,+69.7081233557,+69.8086588013,+68.0938000744,+68.4945368658,+67.5752304085,+70.4529043972,+68.7848142215,+68.5000256788,+70.1050426179,+70.5386030575,+67.5243674772,+70.1614399846,+69.3898378754,+69.4350476783,+67.0058541615,+67.8417917442,+70.199324248,+67.4648784182
2009-06-03 10:25:00 EDT,+67.7553431412,+71.0195223079,+67.9955794091,+68.047305872,+68.8744803692,+68.6532708358,+69.188050866,+68.7632764714,+67.7734748028,+66.4876863614,+68.7259228814,+69.7857246269,+69.7007862629,+69.8025244019,+68.0837096124,+68.4891331141,+67.573128695,+70.4445840171,+68.7723078922,+68.4955216743,+70.1011058417,+70.5331922181,+67.5138200279,+70.1545438629,+69.3802062602,+69.4288858206,+66.9993954042,+67.8373227208,+70.1894636271,+67.4589577828
2009-06-03 10:26:00 EDT,+67.750624904,+71.0156386691,+67.9944290726,+68.0419764282,+68.8688088644,+68.6556509813,+69.1821516575,+68.7583774252,+67.7553518037,+66.4779921444,+68.7128403031,+69.7822525145,+69.6934610688,+69.7963997875,+68.0736388331,+68.4836977201,+67.5710298583,+70.43627605,+68.7598319111,+68.4910197811,+70.0971727044,+70.5277878261,+67.5032816072,+70.1476559773,+69.3705933298,+69.4227336415,+66.9929425167,+67.832861252,+70.1796167086,+67.4530328072
2009-06-03 10:27:00 EDT,+67.7459157413,+71.0117598683,+67.9932815981,+68.0366540379,+68.8631444701,+68.6580248303,+69.176262892,+68.7534859831,+67.7372855579,+66.468320642,+68.6997936492,+69.7787847985,+69.6861480556,+69.7902850407,+68.063587752,+68.4782363671,+67.5689338967,+70.4279805329,+68.7473861999,+68.4865205991,+70.093243239,+70.5223898833,+67.4927534607,+70.1407763652,+69.3609990524,+69.416591135,+66.9864962277,+67.8284073555,+70.1697834795,+67.4471071536
2009-06-03 10:28:00 EDT,+67.7412163721,+71.0078859042,+67.9921369789,+68.0313387063,+68.8574871854,+68.6603929148,+69.1703846654,+68.7486021498,+67.7192758911,+66.4586718011,+68.6867820537,+69.7753214895,+69.6788474375,+69.7841802219,+68.053556374,+68.4727538937,+67.5668408085,+70.419697494,+68.7349706815,+68.482024632,+70.0893174732,+70.5169983899,+67.4822366473,+70.1339050566,+69.3514233954,+69.4104582931,+66.980057119,+67.8239610433,+70.1599639256,+67.441183746
2009-06-03 10:29:00 EDT,+67.7365273312,+71.0040167746,+67.9909952082,+68.0260304369,+68.8518370076,+68.6627556594,+69.1645170517,+68.7437259268,+67.7013226289,+66.4490455686,+68.6738048333,+69.7718625948,+69.6715593759,+69.7780853749,+68.0435446948,+68.4672544195,+67.5647505911,+70.4114269537,+68.7225852799,+68.477532302,+70.0853954296,+70.5116133452,+67.4717320668,+70.1270420758,+69.3418663252,+69.4043351066,+66.9736256546,+67.8195223226,+70.1501580319,+67.4352649184
2009-06-03 10:30:00 EDT,+67.7318490147,+71.0001524764,+67.9898562792,+68.0207292309,+68.8461939331,+68.6651134034,+69.1586601066,+68.7388573133,+67.6834255966,+66.4394418915,+68.6608614454,+69.7684081187,+69.6642839911,+69.77200053,+68.0335527035,+68.4617414516,+67.562663242,+70.4031689262,+68.7102299197,+68.4730439628,+70.0814771273,+70.5062347471,+67.4612404829,+70.1201874419,+69.3323278078,+69.3982215646,+66.9672022039,+67.8150911968,+70.1403657825,+67.4293525322
2009-06-03 10:31:00 EDT,+67.7271817138,+70.9962930061,+67.9887201849,+68.0154350879,+68.8405579573,+68.6674664182,+69.1528138714,+68.7339963058,+67.6655846199,+66.4298607168,+68.6479514549,+69.764958063,+69.6570213714,+69.7659257074,+68.0235803835,+68.4562179754,+67.5605787583,+70.3949234203,+68.6979045267,+68.4685599109,+70.0775625816,+70.5008625929,+67.4507625434,+70.1133411697,+69.3228078089,+69.3921176556,+66.9607870607,+67.8106676659,+70.1305871612,+67.4234480707
2009-06-03 10:32:00 EDT,+67.7225256408,+70.9924383596,+67.9875869184,+68.0101480061,+68.8349290747,+68.6698149209,+69.1469783757,+68.7291428998,+67.6477995242,+66.4203019919,+68.6350745094,+69.7615124284,+69.6497715804,+69.759860919,+68.0136277138,+68.4506865324,+67.5584971368,+70.3866904404,+68.6856090267,+68.4640803943,+70.0736518051,+70.4954968789,+67.4402987968,+70.1065032703,+69.3133062936,+69.3860233673,+66.9543804576,+67.8062517278,+70.1208221511,+67.4175527145
2009-06-03 10:33:00 EDT,+67.7178809484,+70.9885885323,+67.9864564728,+68.0048679827,+68.8293072793,+68.6721590855,+69.1411536394,+68.7242970888,+67.6300701356,+66.4107656642,+68.6222303202,+69.7580712136,+69.6425346621,+69.7538061705,+68.0036946697,+68.4451492853,+67.5564183742,+70.3784699872,+68.6733433465,+68.4596056203,+70.0697448081,+70.490137601,+67.4298497072,+70.0996737517,+69.303823227,+69.3799386868,+66.9479825787,+67.8018433779,+70.111070735,+67.411667402
2009-06-03 10:34:00 EDT,+67.7132477443,+70.9847435196,+67.9853288411,+67.9995950136,+68.8236925644,+68.6744990519,+69.135339675,+68.7194588658,+67.6123962803,+66.4012516812,+68.6094186474,+69.7546344169,+69.6353106457,+69.7477614626,+67.9937812239,+68.4396080753,+67.5543424673,+70.3702620579,+68.6611074129,+68.4551357622,+70.0658415986,+70.4847847544,+67.4194156666,+70.0928526189,+69.2943585741,+69.3738636006,+66.9415935689,+67.7974426104,+70.1013328952,+67.4057928778
2009-06-03 10:35:00 EDT,+67.7086261023,+70.9809033164,+67.9842040164,+67.9943290942,+68.8180849232,+68.6768349325,+69.1295364885,+68.7146282224,+67.5947777849,+66.3917599905,+68.5966392883,+69.7512020352,+69.6280995487,+69.7417267924,+67.9838873468,+68.4340644688,+67.5522694125,+70.3620666476,+68.6489011534,+68.4506709644,+70.0619421829,+70.479438334,+67.4089970052,+70.086039875,+69.2849122995,+69.367798095,+66.9352135415,+67.7930494179,+70.0916086142,+67.3999297314
2009-06-03 10:36:00 EDT,+67.7040160708,+70.9770679175,+67.9830819917,+67.9890702188,+68.8124843482,+68.6791668179,+69.123744081,+68.7098051498,+67.5772144765,+66.3822905399,+68.5838920692,+69.7477740652,+69.6209013794,+69.7357021538,+67.9740130069,+68.4285197987,+67.5501992062,+70.3538837486,+68.6367244954,+68.4462113472,+70.0580465657,+70.4740983341,+67.3985940008,+70.0792355208,+69.2754843681,+69.3617421561,+66.9288425848,+67.7886637919,+70.0818978738,+67.3940784281
2009-06-03 10:37:00 EDT,+67.6994176788,+70.9732373176,+67.9819627601,+67.9838183815,+68.8068908318,+68.6814947816,+69.1179624495,+68.7049896386,+67.5597061825,+66.3730831625,+68.5711768385,+69.7443505029,+69.613716139,+69.7296875383,+67.9641581716,+68.4229751991,+67.5481318448,+70.3457133518,+68.6245773669,+68.4417570104,+70.0541547505,+70.468764749,+67.3882068863,+70.0724395557,+69.2660747445,+69.3556957696,+66.9224807668,+67.7842857232,+70.0722006561,+67.3882393339
2009-06-03 10:38:00 EDT,+67.6948309408,+70.9694115111,+67.9808463146,+67.9785735756,+68.8013043662,+68.6838188829,+69.1121915877,+68.7001816788,+67.5422527308,+66.3640811486,+68.5584934617,+69.740931344,+69.6065438235,+69.7236829358,+67.9543228068,+68.4174316344,+67.5460673247,+70.3375554463,+68.6124596961,+68.437308037,+70.0502667398,+70.4634375725,+67.3778358561,+70.0656519776,+69.2566833934,+69.3496589211,+66.9161281393,+67.7799152017,+70.0625169427,+67.3824127352
2009-06-03 10:39:00 EDT,+67.6902558604,+70.9655904925,+67.9797326484,+67.9733357941,+68.7957249433,+68.6861391707,+69.1064314869,+68.6953812602,+67.5248539499,+66.3550214151,+68.5458418172,+69.7375165839,+69.5993844244,+69.7176883346,+67.9445068779,+68.411889925,+67.5440056421,+70.3294100199,+68.6003714113,+68.4328644952,+70.0463825351,+70.4581167981,+67.3674810721,+70.0588727831,+69.2473102796,+69.3436315961,+66.9097847411,+67.775552217,+70.0528467155,+67.376598855
2009-06-03 10:40:00 EDT,+67.6856924329,+70.9617742561,+67.9786217546,+67.9681050296,+68.790152555,+68.6884556846,+69.1006821358,+68.6905883723,+67.5075096688,+66.3459221518,+68.5332217937,+69.7341062177,+69.59223793,+69.7117037221,+67.9347103495,+68.4063507682,+67.5419467932,+70.3212770593,+68.5883124412,+68.4284264416,+70.0425021371,+70.4528024193,+67.3571426684,+70.0521019678,+69.2379553678,+69.3376137801,+66.9034506006,+67.771196758,+70.0431899559,+67.3707978651
2009-06-03 10:41:00 EDT,+67.6811406476,+70.9579627962,+67.9775136261,+67.9628812745,+68.784587193,+68.6907684576,+69.0949435219,+68.6858030042,+67.4902197167,+66.3367973696,+68.5206332877,+69.7307002404,+69.585104326,+69.7057290847,+67.9249331854,+68.4008147568,+67.5406350056,+70.3131565505,+68.5762827144,+68.4239939223,+70.0386255458,+70.4474944294,+67.3468207549,+70.0453395264,+69.2286186228,+69.3316054583,+66.8971257378,+67.7668488133,+70.0335466455,+67.3650098969
2009-06-03 10:42:00 EDT,+67.676600489,+70.954156107,+67.9764082563,+67.9576645208,+68.7790288488,+68.693077517,+69.0892156308,+68.681025145,+67.4729839236,+66.3276578585,+68.5080762016,+69.727298647,+69.577983596,+69.6997644081,+67.9151753494,+68.3952823944,+67.5394995207,+70.3050484784,+68.5642821601,+68.4195669749,+70.0347527607,+70.4421928214,+67.3365154217,+70.038585453,+69.2193000092,+69.325606616,+66.890810166,+67.7625083713,+70.023916766,+67.359235049
2009-06-03 10:43:00 EDT,+67.6720719381,+70.9503541828,+67.9765108179,+67.9524547602,+68.7734775141,+68.6953828857,+69.0834984475,+68.6762547836,+67.4558021199,+66.3185119248,+68.4955504426,+69.723901432,+69.5708757224,+69.6938096777,+67.9054368047,+68.3897541087,+67.5382257099,+70.2969528275,+68.5523107075,+68.4151456299,+70.0308837807,+70.4368975884,+67.3262267411,+70.031839741,+69.2099994921,+69.3196172386,+66.8845038931,+67.7581754201,+70.0143002987,+67.353473394
2009-06-03 10:44:00 EDT,+67.6675549733,+70.9465570177,+67.9767509454,+67.9472519846,+68.7679331802,+68.6976845831,+69.0777919557,+68.6714919087,+67.4386741366,+66.3093659606,+68.4830559215,+69.7205085902,+69.563780686,+69.6878648784,+67.8957175145,+68.384230263,+67.5368409043,+70.2888695817,+68.5403682858,+68.4107299117,+70.0270186045,+70.4316087233,+67.3159547709,+70.025102383,+69.2007170364,+69.3136373112,+66.8782069227,+67.7538499476,+70.0046972253,+67.3477249838
